北京地铁13号线 霍营站:116.359482,40.072339
北京地铁13号线 北苑站:116.477786,39.923690
北京地铁13号线 望京西站:116.449643,39.996550
北京地铁13号线 芍药居站:116.436745,39.976907
北京地铁13号线 柳芳站:116.438450,39.959750
北京地铁13号线 东直门站:116.435324,39.941640
北京地铁燕房线 阎村东站:116.407526,39.904030
北京地铁燕房线 紫草坞站:116.407526,39.904030
北京地铁燕房线 星城站:116.407526,39.904030
北京地铁燕房线 大石河东站:116.407526,39.904030
北京地铁燕房线 饶乐府站:116.407526,39.904030
北京地铁燕房线 房山城关站:116.407526,39.904030
北京地铁燕房线 燕山站:116.407526,39.904030
北京地铁燕房线 老城区站:115.989527,39.707154
北京地铁燕房线 顾册站:116.407526,39.904030
北京地铁燕房线 周口店镇站:116.407526,39.904030
北京地铁燕房线 阎村站:116.407526,39.904030
北京地铁2号线 西直门站:116.352442,39.941622
北京地铁2号线 积水潭站:116.372796,39.948090
北京地铁2号线 安定门站:116.407806,39.949892
北京地铁2号线 雍和宫站:116.416000,39.949000
北京地铁2号线 朝阳门站:116.435782,39.924885
北京地铁2号线 建国门站:116.435920,39.908480
北京地铁2号线 北京站:116.426424,39.903205
北京地铁2号线 崇文门站:116.418725,39.901269
北京地铁2号线 宣武门站:116.375995,39.899333
北京地铁2号线 长椿街站:116.366307,39.899927
北京地铁2号线 复兴门站:116.357115,39.908136
北京地铁2号线 阜成门站:116.355481,39.919779
北京地铁2号线 车公庄站:116.353297,39.932500
北京地铁16号线 宛平站:116.407526,39.904030
北京地铁16号线 榆树庄站:116.254978,39.841707
北京地铁16号线 看丹站:116.407526,39.904030
北京地铁16号线 富丰桥站:116.289410,39.835950
北京地铁16号线 丰台南路站:116.295710,39.841847
北京地铁16号线 丰益桥南站:116.318132,39.856685
北京地铁16号线 丽泽商务区站:116.336174,39.867957
北京地铁16号线 红莲南里站:116.335143,39.879062
北京地铁16号线 达官营站:116.338500,39.889750
北京地铁16号线 木樨地站:116.338474,39.907353
北京地铁16号线 玉渊潭东门站:116.333867,39.913287
北京地铁16号线 甘家口站:116.327650,39.928303
北京地铁16号线 国家图书馆站:116.323216,39.945326
北京地铁16号线 万寿寺站:116.311006,39.946189
北京地铁16号线 苏州桥站:116.308699,39.963053
北京地铁16号线 万泉河桥站:116.300067,39.984489
北京地铁16号线 西苑站:116.291460,39.997836
北京地铁16号线 农大南路站:116.295539,40.024239
北京地铁16号线 马连洼站:116.290260,40.033654
北京地铁16号线 西北旺站:116.260389,40.047753
北京地铁16号线 永丰南站:116.248147,40.065499
北京地铁16号线 屯佃站:116.215834,40.068346
北京地铁16号线 稻香湖路站:116.175639,40.060318
北京地铁16号线 温阳路站:116.152589,40.126599
北京地铁16号线 北安河站:116.131026,40.069088
北京地铁8号线 育知路站:116.313627,40.103562
北京地铁8号线 平西府站:116.350425,40.090607
北京地铁8号线 回龙观东大街站:116.363542,40.080604
北京地铁8号线 霍营站:116.362000,40.080312
北京地铁8号线 永泰庄站:116.354530,40.038177
